OrderID,CustomerID,ProductID,StoreID,Sales Channel,OrderDate,Order Quantity,Discount Applied,Unit Price,Unit Cost
SO - 0002007,19,27,123,Online,2019-01-07,7,0.05,3966.4,2379.84
SO - 0002008,27,26,110,Online,2019-01-07,5,0.05,783.9,470.34
SO - 0002009,42,12,163,Online,2019-01-07,6,0.075,830.8,440.324
SO - 0002010,4,18,308,In-Store,2019-01-07,6,0.05,1045.2,543.504
SO - 0002011,35,33,134,Online,2019-01-07,1,0.1,1025.1,512.55
SO - 0002012,35,18,35,Distributor,2019-01-07,2,0.075,5319.8,3298.276
SO - 0002013,13,17,241,Wholesale,2019-01-07,4,0.075,897.8,430.944
SO - 0002014,24,20,242,In-Store,2019-01-07,5,0.2,1969.8,1477.35
SO - 0002015,39,27,289,Online,2019-01-07,1,0.075,1112.2,678.442
SO - 0002016,42,38,162,Distributor,2019-01-07,6,0.2,1045.2,752.544
SO - 0002017,45,1,18,In-Store,2019-01-08,4,0.075,1031.8,412.72
SO - 0002018,23,45,164,In-Store,2019-01-08,5,0.4,2365.1,1087.946
SO - 0002019,13,43,291,In-Store,2019-01-08,3,0.1,234.5,105.525
SO - 0002020,18,19,207,Wholesale,2019-01-08,8,0.1,2572.8,1852.416
SO - 0002021,39,38,186,In-Store,2019-01-08,5,0.05,174.2,87.1
SO - 0002022,43,7,310,In-Store,2019-01-08,1,0.1,1105.5,464.31
SO - 0002023,9,43,191,In-Store,2019-01-08,4,0.075,3832.4,3180.892
SO - 0002024,21,46,319,In-Store,2019-01-08,2,0.075,3939.6,3230.472
SO - 0002025,16,26,137,Wholesale,2019-01-08,4,0.1,1085.4,868.32
SO - 0002026,9,30,57,Wholesale,2019-01-08,7,0.05,2619.7,1571.82
SO - 0002027,33,19,44,Online,2019-01-08,7,0.05,3383.5,2672.965
SO - 0002028,1,30,263,In-Store,2019-01-08,8,0.05,817.4,335.134
SO - 0002029,38,17,47,In-Store,2019-01-08,2,0.1,1078.7,550.137
SO - 0002030,26,9,86,Online,2019-01-09,3,0.2,6204.2,4280.898
SO - 0002031,43,5,33,Online,2019-01-09,6,0.05,5299.7,4186.763
SO - 0002032,47,39,159,Distributor,2019-01-09,5,0.075,201.0,142.71
SO - 0002033,34,3,133,In-Store,2019-01-09,6,0.075,3396.9,2377.83
SO - 0002034,48,16,232,In-Store,2019-01-09,6,0.1,1065.3,681.792
SO - 0002035,10,3,310,Distributor,2019-01-09,5,0.075,3973.1,3257.942
SO - 0002036,14,46,211,In-Store,2019-01-09,8,0.05,1983.2,1170.088
SO - 0002037,43,40,356,Wholesale,2019-01-09,2,0.4,1929.6,1466.496
SO - 0002038,49,30,359,Online,2019-01-09,3,0.15,891.1,481.194
SO - 0002039,38,23,205,Distributor,2019-01-10,7,0.2,3999.9,2239.944
SO - 0002040,4,1,162,In-Store,2019-01-10,4,0.3,1809.0,1519.56
SO - 0002041,17,6,221,Online,2019-01-10,5,0.075,3430.4,2744.32
SO - 0002042,12,43,229,Wholesale,2019-01-10,5,0.05,2519.2,1259.6
SO - 0002043,2,33,83,Distributor,2019-01-10,1,0.075,1011.7,536.201
SO - 0002044,5,22,313,In-Store,2019-01-10,7,0.05,214.4,135.072
SO - 0002045,38,31,138,Online,2019-01-10,1,0.2,2324.9,1464.687
SO - 0002046,34,39,200,In-Store,2019-01-10,7,0.075,2552.7,1761.363
SO - 0002047,46,24,2,In-Store,2019-01-10,3,0.05,1775.5,994.28
SO - 0002048,7,27,55,In-Store,2019-01-10,3,0.075,3906.1,2695.209
SO - 0002049,46,2,300,Online,2019-01-10,4,0.1,2860.9,1687.931
SO - 0002050,34,37,168,In-Store,2019-01-10,3,0.05,931.3,540.154
SO - 0002051,40,28,290,Online,2019-01-10,7,0.075,1072.0,846.88
SO - 0002052,13,37,174,In-Store,2019-01-10,4,0.15,241.2,101.304
SO - 0002053,32,12,29,Wholesale,2019-01-11,4,0.05,3691.7,2584.19
SO - 0002054,30,42,87,In-Store,2019-01-11,3,0.05,857.6,497.408
SO - 0002055,4,17,11,Online,2019-01-11,2,0.1,1185.9,960.579
SO - 0002056,25,21,99,Online,2019-01-11,6,0.1,5701.7,4789.428
SO - 0002057,40,26,137,Online,2019-01-11,8,0.05,3919.5,1567.8
SO - 0002058,30,18,196,In-Store,2019-01-11,2,0.05,1051.9,620.621
SO - 0002059,45,45,303,Online,2019-01-11,8,0.05,1018.4,407.36
SO - 0002060,41,36,24,Distributor,2019-01-11,4,0.075,1212.7,715.493
SO - 0002061,35,32,257,In-Store,2019-01-11,7,0.05,3075.3,1998.945
SO - 0002062,29,8,251,Online,2019-01-11,6,0.2,5587.8,2682.144
SO - 0002063,4,22,89,In-Store,2019-01-11,3,0.2,1125.6,855.456
SO - 0002064,6,45,172,Distributor,2019-01-12,1,0.05,6083.6,2737.62
SO - 0002065,31,8,285,Online,2019-01-12,4,0.1,964.8,665.712
SO - 0002066,27,30,307,In-Store,2019-01-12,2,0.075,187.6,133.196
SO - 0002067,12,23,328,Wholesale,2019-01-12,3,0.15,703.5,295.47
SO - 0002068,37,39,166,Distributor,2019-01-12,8,0.05,3832.4,1877.876
SO - 0002069,34,2,94,Distributor,2019-01-12,4,0.1,5661.5,2321.215
SO - 0002070,50,37,127,In-Store,2019-01-12,7,0.2,207.7,159.929
SO - 0002071,20,41,283,Distributor,2019-01-12,5,0.2,3892.7,3308.795
SO - 0002072,1,16,316,In-Store,2019-01-12,7,0.05,2519.2,1713.056
SO - 0002073,41,33,64,In-Store,2019-01-12,2,0.075,2921.2,1460.6
SO - 0002074,39,24,154,In-Store,2019-01-13,7,0.05,5594.5,2517.525
SO - 0002075,27,37,116,In-Store,2019-01-13,6,0.15,991.6,743.7
SO - 0002076,13,29,63,In-Store,2019-01-13,7,0.05,891.1,570.304
SO - 0002077,14,3,240,Wholesale,2019-01-13,4,0.05,5427.0,2442.15
SO - 0002078,5,8,1,Online,2019-01-13,1,0.2,3999.9,3279.918
SO - 0002079,34,43,278,In-Store,2019-01-14,7,0.075,1065.3,521.997
SO - 0002080,41,8,190,In-Store,2019-01-14,2,0.4,174.2,142.844
SO - 0002081,3,42,313,In-Store,2019-01-14,8,0.2,3819.0,3131.58
SO - 0002082,38,22,339,Wholesale,2019-01-14,1,0.05,1058.6,730.434
SO - 0002083,48,46,249,In-Store,2019-01-14,4,0.4,3242.8,2594.24
SO - 0002084,24,16,350,Distributor,2019-01-15,8,0.075,6445.4,4705.142
SO - 0002085,40,24,67,In-Store,2019-01-15,1,0.15,1085.4,586.116
SO - 0002086,33,22,101,In-Store,2019-01-15,2,0.05,3571.1,1999.816
SO - 0002087,10,27,316,In-Store,2019-01-15,8,0.2,2398.6,1319.23
SO - 0002088,8,45,355,Online,2019-01-15,5,0.05,1299.8,1026.842
SO - 0002089,41,32,273,Distributor,2019-01-15,6,0.05,877.7,658.275
SO - 0002090,32,47,23,In-Store,2019-01-15,7,0.2,1018.4,712.88
SO - 0002091,26,4,124,In-Store,2019-01-15,7,0.1,3584.5,2365.77
SO - 0002092,39,18,88,In-Store,2019-01-15,4,0.05,991.6,743.7
SO - 0002093,24,35,13,Online,2019-01-15,1,0.15,6391.8,3323.736
SO - 0002094,19,6,36,Online,2019-01-16,1,0.05,871.0,644.54
SO - 0002095,18,2,277,In-Store,2019-01-16,7,0.075,1112.2,923.126
SO - 0002096,17,29,249,In-Store,2019-01-16,1,0.15,1835.8,844.468
SO - 0002097,39,44,334,In-Store,2019-01-16,8,0.075,201.0,90.45
SO - 0002098,38,5,48,In-Store,2019-01-16,1,0.1,5038.4,3526.88
SO - 0002099,32,28,336,Online,2019-01-17,8,0.1,1098.8,933.98
SO - 0002100,21,37,246,In-Store,2019-01-17,3,0.075,2271.3,1703.475
SO - 0002101,5,8,287,In-Store,2019-01-17,6,0.05,1313.2,617.204
SO - 0002102,19,17,91,In-Store,2019-01-17,4,0.05,971.5,388.6
SO - 0002103,11,13,231,Distributor,2019-01-17,4,0.075,1829.1,1444.989
SO - 0002104,35,42,217,In-Store,2019-01-17,2,0.1,1735.3,1370.887
SO - 0002105,21,38,25,In-Store,2019-01-17,8,0.3,3932.9,1769.805
SO - 0002106,11,38,184,Online,2019-01-17,8,0.4,2653.2,1804.176
SO - 0002107,31,46,290,Wholesale,2019-01-17,4,0.1,1882.7,1355.544
SO - 0002108,48,33,215,In-Store,2019-01-17,4,0.05,3932.9,2359.74
SO - 0002109,24,40,329,In-Store,2019-01-17,4,0.075,3912.8,2034.656
SO - 0002110,38,27,300,Distributor,2019-01-18,5,0.15,978.2,743.432
SO - 0002111,48,15,254,Online,2019-01-18,6,0.1,1842.5,1197.625
SO - 0002112,7,46,213,In-Store,2019-01-18,7,0.4,254.6,104.386
SO - 0002113,25,14,23,Online,2019-01-18,1,0.075,1065.3,575.262
SO - 0002114,12,31,44,Online,2019-01-18,5,0.3,3510.8,2211.804
SO - 0002115,9,5,227,Distributor,2019-01-18,7,0.075,5701.7,2907.867
SO - 0002116,39,44,198,Wholesale,2019-01-18,3,0.15,3390.2,2373.14
SO - 0002117,46,40,85,In-Store,2019-01-19,1,0.1,2298.1,1401.841
SO - 0002118,6,3,270,In-Store,2019-01-19,6,0.2,3959.7,1663.074
SO - 0002119,22,2,243,Online,2019-01-19,6,0.075,2318.2,1715.468
SO - 0002120,33,44,362,Distributor,2019-01-19,2,0.2,201.0,82.41
SO - 0002121,26,33,142,Online,2019-01-19,3,0.1,2827.4,2403.29
SO - 0002122,42,8,7,In-Store,2019-01-19,2,0.1,884.4,689.832
SO - 0002123,45,39,299,In-Store,2019-01-19,4,0.1,3966.4,2697.152
SO - 0002124,32,20,285,Distributor,2019-01-20,8,0.05,3899.4,3314.49
SO - 0002125,38,39,197,Online,2019-01-20,1,0.05,770.5,547.055
SO - 0002126,46,13,94,In-Store,2019-01-20,8,0.05,1038.5,633.485
SO - 0002127,31,20,102,Online,2019-01-20,3,0.4,837.5,661.625
SO - 0002128,43,9,36,Online,2019-01-20,3,0.075,6545.9,3076.573
SO - 0002129,14,9,246,In-Store,2019-01-20,3,0.1,254.6,198.588
SO - 0002130,7,20,294,Online,2019-01-20,2,0.4,174.2,78.39
SO - 0002131,39,22,22,In-Store,2019-01-20,3,0.1,1025.1,768.825
SO - 0002132,3,36,277,Wholesale,2019-01-20,2,0.05,1775.5,727.955
SO - 0002133,41,25,350,Wholesale,2019-01-20,8,0.4,3390.2,2000.218
SO - 0002134,7,23,170,Online,2019-01-20,3,0.05,234.5,93.8
SO - 0002135,6,9,291,In-Store,2019-01-20,5,0.05,2385.2,1454.972
SO - 0002136,18,5,242,Wholesale,2019-01-20,2,0.05,1038.5,446.555
SO - 0002137,14,10,68,In-Store,2019-01-20,1,0.075,2492.4,1395.744
SO - 0002138,3,24,56,In-Store,2019-01-20,8,0.15,1045.2,595.764
SO - 0002139,34,14,296,Online,2019-01-20,2,0.4,6177.4,2779.83
SO - 0002140,47,31,230,Online,2019-01-20,6,0.05,2639.8,1214.308
SO - 0002141,50,15,187,Online,2019-01-20,8,0.15,2532.6,1316.952
SO - 0002142,35,11,281,In-Store,2019-01-20,5,0.1,1165.8,687.822
SO - 0002143,35,13,173,Online,2019-01-21,3,0.4,3959.7,3207.357
SO - 0002144,20,20,134,In-Store,2019-01-21,7,0.075,1125.6,619.08
SO - 0002145,19,4,128,Online,2019-01-21,5,0.075,2331.6,1282.38
SO - 0002146,33,47,123,Wholesale,2019-01-21,7,0.1,1896.1,1346.231
SO - 0002147,43,46,280,In-Store,2019-01-21,6,0.1,3953.0,3320.52
SO - 0002148,49,23,278,Online,2019-01-21,6,0.05,857.6,634.624
SO - 0002149,33,26,230,Wholesale,2019-01-22,4,0.1,5641.4,3272.012
SO - 0002150,48,37,148,Online,2019-01-22,1,0.05,2217.7,1552.39
SO - 0002151,37,14,36,In-Store,2019-01-22,7,0.2,1855.9,1317.689
SO - 0002152,15,35,134,Distributor,2019-01-22,2,0.075,1976.5,1581.2
SO - 0002153,5,20,76,Distributor,2019-01-22,2,0.1,1065.3,628.527
SO - 0002154,36,25,252,Online,2019-01-23,3,0.05,3872.6,2594.642
SO - 0002155,24,10,150,In-Store,2019-01-23,2,0.05,3886.0,1826.42
SO - 0002156,10,36,75,Online,2019-01-23,8,0.05,268.0,222.44
SO - 0002157,9,11,225,In-Store,2019-01-23,4,0.05,214.4,92.192
SO - 0002158,12,34,346,Online,2019-01-23,5,0.075,676.7,433.088
SO - 0002159,39,4,174,Online,2019-01-23,1,0.05,1005.0,412.05
SO - 0002160,47,5,278,Online,2019-01-23,1,0.05,1065.3,703.098
SO - 0002161,15,33,352,In-Store,2019-01-23,2,0.1,167.5,113.9
SO - 0002162,11,11,47,In-Store,2019-01-23,4,0.15,1179.2,837.232
SO - 0002163,5,6,180,Online,2019-01-23,7,0.2,5808.9,3485.34
SO - 0002164,25,30,87,Distributor,2019-01-24,4,0.05,3772.1,3093.122
SO - 0002165,25,19,64,In-Store,2019-01-24,1,0.05,3484.0,1532.96
SO - 0002166,16,17,286,Online,2019-01-24,8,0.075,1051.9,420.76
SO - 0002167,1,8,335,In-Store,2019-01-24,1,0.075,207.7,116.312
SO - 0002168,14,18,38,Online,2019-01-24,3,0.1,1708.5,1195.95
SO - 0002169,30,32,161,In-Store,2019-01-25,2,0.15,1118.9,794.419
SO - 0002170,44,10,241,In-Store,2019-01-25,4,0.1,1896.1,796.362
SO - 0002171,6,36,191,Distributor,2019-01-25,4,0.1,2271.3,931.233
SO - 0002172,1,18,303,In-Store,2019-01-25,4,0.075,5681.6,3749.856
SO - 0002173,25,34,330,Wholesale,2019-01-25,1,0.075,1065.3,607.221
SO - 0002174,46,13,233,In-Store,2019-01-25,4,0.05,2579.5,2140.985
SO - 0002175,38,14,274,Distributor,2019-01-26,6,0.05,3879.3,2987.061
SO - 0002176,44,42,333,Wholesale,2019-01-26,6,0.3,2485.7,1242.85
SO - 0002177,42,47,227,Online,2019-01-26,6,0.2,931.3,707.788
SO - 0002178,27,8,310,In-Store,2019-01-26,3,0.05,1112.2,856.394
SO - 0002179,20,31,98,Online,2019-01-26,6,0.075,1058.6,465.784
SO - 0002180,42,43,51,In-Store,2019-01-26,8,0.15,1018.4,824.904
SO - 0002181,33,42,284,Online,2019-01-27,3,0.05,1882.7,1091.966
SO - 0002182,12,39,22,Online,2019-01-27,7,0.1,1025.1,563.805
SO - 0002183,49,42,301,In-Store,2019-01-27,4,0.075,5882.6,4176.646
SO - 0002184,17,39,48,Online,2019-01-27,1,0.15,1125.6,866.712
SO - 0002185,34,28,43,Online,2019-01-27,5,0.1,1165.8,920.982
SO - 0002186,41,36,127,Online,2019-01-27,8,0.2,5353.3,3533.178
SO - 0002187,32,14,103,Wholesale,2019-01-27,7,0.1,3979.8,1989.9
SO - 0002188,13,16,21,Wholesale,2019-01-27,6,0.075,194.3,126.295
SO - 0002189,21,10,246,In-Store,2019-01-27,3,0.2,3852.5,2812.325
SO - 0002190,19,30,344,Online,2019-01-27,1,0.075,6083.6,2555.112
SO - 0002191,37,28,365,Distributor,2019-01-27,2,0.05,6190.8,2538.228
SO - 0002192,44,35,253,Wholesale,2019-01-28,8,0.05,3852.5,2966.425
SO - 0002193,50,11,253,Online,2019-01-28,7,0.075,1735.3,850.297
SO - 0002194,27,8,143,In-Store,2019-01-28,3,0.3,2680.0,1098.8
SO - 0002195,48,27,133,In-Store,2019-01-28,3,0.075,1675.0,686.75
SO - 0002196,23,16,240,Distributor,2019-01-28,3,0.075,1681.7,908.118
SO - 0002197,38,3,313,Distributor,2019-01-28,8,0.1,3892.7,2374.547
SO - 0002198,48,5,356,Distributor,2019-01-28,3,0.1,3979.8,1870.506
SO - 0002199,41,36,239,Distributor,2019-01-28,1,0.075,1152.4,507.056
SO - 0002200,38,6,348,Online,2019-01-28,1,0.1,3819.0,1565.79
SO - 0002201,24,47,268,In-Store,2019-01-28,5,0.075,2385.2,1955.864
SO - 0002202,8,29,106,Distributor,2019-01-28,3,0.075,3879.3,2056.029
SO - 0002203,18,20,32,Online,2019-01-28,8,0.075,3819.0,2405.97
SO - 0002204,49,36,261,In-Store,2019-01-28,7,0.075,207.7,141.236
SO - 0002205,33,18,175,In-Store,2019-01-28,4,0.075,1105.5,884.4
SO - 0002206,25,41,73,In-Store,2019-01-28,3,0.1,174.2,109.746
SO - 0002207,5,44,65,In-Store,2019-01-28,1,0.075,1018.4,773.984
SO - 0002208,43,38,86,In-Store,2019-01-29,8,0.075,2525.9,1161.914
SO - 0002209,3,40,287,Online,2019-01-29,7,0.3,3859.2,2354.112
SO - 0002210,20,38,341,Distributor,2019-01-29,1,0.075,2378.5,1522.24
SO - 0002211,11,7,107,In-Store,2019-01-29,3,0.2,2010.0,1386.9
SO - 0002212,6,6,80,In-Store,2019-01-29,2,0.05,3865.9,1585.019
SO - 0002213,30,9,31,Online,2019-01-29,3,0.05,1701.8,1242.314
SO - 0002214,49,16,178,In-Store,2019-01-29,1,0.1,1889.4,944.7
SO - 0002215,3,16,178,Wholesale,2019-01-29,6,0.1,221.1,114.972
SO - 0002216,4,27,115,Online,2019-01-29,3,0.1,984.9,492.45
SO - 0002217,21,1,7,Wholesale,2019-01-29,1,0.075,1098.8,483.472
SO - 0002218,34,24,101,In-Store,2019-01-30,7,0.1,931.3,577.406
SO - 0002219,41,3,214,Online,2019-01-30,1,0.075,5641.4,4456.706
SO - 0002220,28,2,316,Distributor,2019-01-30,1,0.15,1065.3,788.322
SO - 0002221,7,4,42,In-Store,2019-01-30,5,0.1,1058.6,857.466
SO - 0002222,19,9,7,Wholesale,2019-01-30,6,0.1,1842.5,902.825
SO - 0002223,21,22,183,In-Store,2019-01-31,7,0.075,2840.8,1619.256
SO - 0002224,48,25,338,In-Store,2019-01-31,4,0.075,3886.0,2020.72
SO - 0002225,26,28,279,Wholesale,2019-01-31,6,0.075,1869.3,1084.194
SO - 0002226,30,44,320,Distributor,2019-01-31,7,0.075,1072.0,825.44
SO - 0002227,41,42,304,Online,2019-01-31,4,0.15,1319.9,857.935
SO - 0002228,39,36,195,Online,2019-01-31,5,0.15,3832.4,1762.904
SO - 0002229,14,37,145,In-Store,2019-01-31,5,0.3,2653.2,2069.496
SO - 0002230,4,42,302,In-Store,2019-02-01,1,0.4,1715.2,1149.184
SO - 0002231,22,22,242,Wholesale,2019-02-01,6,0.1,3437.1,1615.437
SO - 0002232,4,35,84,Online,2019-02-01,1,0.3,3852.5,2581.175
SO - 0002233,6,46,355,Online,2019-02-01,5,0.05,1989.9,1552.122
SO - 0002234,23,17,124,Online,2019-02-01,3,0.05,1118.9,827.986
SO - 0002235,40,15,243,Distributor,2019-02-02,2,0.075,1092.1,709.865
SO - 0002236,29,35,301,In-Store,2019-02-02,7,0.05,2405.3,1154.544
SO - 0002237,4,25,235,Online,2019-02-02,2,0.4,1038.5,446.555
SO - 0002238,21,8,90,Wholesale,2019-02-02,6,0.1,1031.8,546.854
SO - 0002239,29,32,154,Online,2019-02-02,5,0.05,2532.6,1443.582
SO - 0002240,31,27,139,In-Store,2019-02-03,2,0.1,2552.7,1557.147
SO - 0002241,9,19,272,In-Store,2019-02-03,3,0.05,1802.3,829.058
SO - 0002242,40,28,321,In-Store,2019-02-03,7,0.1,1085.4,694.656
SO - 0002243,35,24,363,Wholesale,2019-02-03,4,0.15,3363.4,2354.38
SO - 0002244,32,47,193,Distributor,2019-02-03,5,0.05,5701.7,2280.68
SO - 0002245,6,32,353,Online,2019-02-03,4,0.2,174.2,125.424
SO - 0002246,11,21,168,Distributor,2019-02-03,2,0.1,1065.3,671.139
SO - 0002247,46,9,276,Online,2019-02-03,6,0.1,1105.5,928.62
SO - 0002248,40,19,348,In-Store,2019-02-03,5,0.15,167.5,108.875
SO - 0002249,24,22,300,Wholesale,2019-02-04,7,0.1,3752.0,3001.6
SO - 0002250,41,19,279,Wholesale,2019-02-04,6,0.075,703.5,576.87
SO - 0002251,19,27,174,Online,2019-02-04,4,0.05,1795.6,772.108
SO - 0002252,45,36,56,In-Store,2019-02-04,1,0.05,3899.4,2300.646
SO - 0002253,48,6,130,Online,2019-02-04,1,0.075,991.6,803.196
SO - 0002254,13,25,357,Online,2019-02-04,1,0.15,2539.3,1193.471
SO - 0002255,34,12,236,In-Store,2019-02-04,1,0.075,1051.9,704.773
SO - 0002256,24,41,178,In-Store,2019-02-05,3,0.2,911.2,501.16
SO - 0002257,2,25,30,Online,2019-02-05,3,0.075,3912.8,3325.88
SO - 0002258,48,7,312,Distributor,2019-02-05,5,0.075,998.3,708.793
SO - 0002259,2,3,17,Distributor,2019-02-05,6,0.05,1031.8,433.356
SO - 0002260,10,39,147,Distributor,2019-02-05,4,0.1,2753.7,1459.461
SO - 0002261,36,41,76,Wholesale,2019-02-05,7,0.4,234.5,143.045
SO - 0002262,35,42,42,Online,2019-02-05,2,0.05,1132.3,702.026
SO - 0002263,37,39,219,In-Store,2019-02-05,2,0.1,978.2,449.972
SO - 0002264,26,29,359,In-Store,2019-02-05,6,0.075,2619.7,1938.578
SO - 0002265,33,16,21,Wholesale,2019-02-05,7,0.15,1078.7,528.563
SO - 0002266,16,5,29,Wholesale,2019-02-05,2,0.05,1829.1,804.804
SO - 0002267,42,22,149,Distributor,2019-02-06,1,0.05,1038.5,508.865
SO - 0002268,31,9,249,Online,2019-02-06,5,0.05,3946.3,1894.224
SO - 0002269,24,23,295,Online,2019-02-06,1,0.05,5299.7,2596.853
SO - 0002270,37,15,202,In-Store,2019-02-06,6,0.15,2365.1,1442.711
SO - 0002271,6,5,47,Distributor,2019-02-06,3,0.15,268.0,120.6
SO - 0002272,22,28,136,Wholesale,2019-02-06,8,0.075,1139.0,785.91
SO - 0002273,19,21,148,Distributor,2019-02-06,6,0.05,1139.0,751.74
SO - 0002274,13,7,352,Online,2019-02-06,2,0.3,247.9,148.74
SO - 0002275,14,36,190,Online,2019-02-06,5,0.4,3926.2,1806.052
SO - 0002276,8,22,218,Online,2019-02-06,8,0.05,938.0,712.88
SO - 0002277,44,31,297,In-Store,2019-02-07,6,0.075,3718.5,2417.025
SO - 0002278,50,17,281,In-Store,2019-02-07,4,0.05,2472.3,1335.042
SO - 0002279,21,45,100,Wholesale,2019-02-07,5,0.05,5601.2,3080.66
SO - 0002280,39,33,24,Online,2019-02-07,3,0.3,3959.7,1861.059
SO - 0002281,1,34,155,Online,2019-02-07,5,0.15,1802.3,720.92
SO - 0002282,39,7,30,In-Store,2019-02-07,3,0.05,2418.7,1596.342
SO - 0002283,37,41,40,Distributor,2019-02-07,6,0.05,1299.8,1065.836
SO - 0002284,4,20,169,Distributor,2019-02-07,6,0.1,1118.9,682.529
SO - 0002285,29,27,290,In-Store,2019-02-07,6,0.1,3932.9,1573.16
SO - 0002286,2,38,212,Distributor,2019-02-07,1,0.075,221.1,95.073
SO - 0002287,24,22,30,In-Store,2019-02-07,2,0.1,187.6,93.8
SO - 0002288,34,8,152,Distributor,2019-02-08,7,0.05,2244.5,1324.255
SO - 0002289,35,41,206,Online,2019-02-08,7,0.3,2432.1,1799.754
SO - 0002290,7,22,225,In-Store,2019-02-08,5,0.05,6298.0,3337.94
SO - 0002291,3,6,63,In-Store,2019-02-08,8,0.05,2271.3,1476.345
SO - 0002292,25,20,292,Distributor,2019-02-08,8,0.05,3979.8,2785.86
SO - 0002293,36,27,255,In-Store,2019-02-08,4,0.4,241.2,166.428
SO - 0002294,44,11,231,In-Store,2019-02-08,1,0.2,1098.8,439.52
SO - 0002295,34,18,43,In-Store,2019-02-08,7,0.15,2331.6,1468.908
SO - 0002296,18,9,81,In-Store,2019-02-08,5,0.05,2934.6,2406.372
SO - 0002297,12,44,332,Online,2019-02-09,4,0.1,1788.9,1377.453
SO - 0002298,13,23,293,In-Store,2019-02-09,7,0.05,3075.3,2583.252
SO - 0002299,45,42,173,Distributor,2019-02-09,2,0.05,2257.9,1422.477
SO - 0002300,44,2,300,In-Store,2019-02-09,8,0.15,971.5,612.045
SO - 0002301,24,25,135,In-Store,2019-02-09,1,0.075,3705.1,2482.417
SO - 0002302,25,23,330,Distributor,2019-02-09,6,0.075,241.2,110.952
SO - 0002303,31,35,352,Online,2019-02-09,4,0.15,3953.0,2529.92
SO - 0002304,30,13,90,In-Store,2019-02-10,5,0.075,844.2,337.68
SO - 0002305,39,36,248,Wholesale,2019-02-10,3,0.075,2633.1,1737.846
SO - 0002306,15,7,171,Online,2019-02-10,1,0.05,1701.8,1412.494
SO - 0002307,17,44,12,Online,2019-02-10,4,0.075,167.5,78.725
SO - 0002308,23,20,349,Online,2019-02-10,4,0.15,2378.5,1236.82
SO - 0002309,27,19,14,Wholesale,2019-02-10,7,0.05,1078.7,733.516
SO - 0002310,17,9,67,Online,2019-02-10,1,0.05,2452.2,1888.194
SO - 0002311,25,9,259,Online,2019-02-10,5,0.075,1922.9,1519.091
SO - 0002312,15,42,255,In-Store,2019-02-10,1,0.4,6224.3,3859.066
SO - 0002313,10,27,271,Wholesale,2019-02-11,4,0.15,1876.0,994.28
SO - 0002314,4,17,190,In-Store,2019-02-11,5,0.05,6304.7,2774.068
SO - 0002315,17,45,236,Distributor,2019-02-11,4,0.1,964.8,569.232
SO - 0002316,43,43,116,In-Store,2019-02-11,2,0.15,3611.3,2780.701
SO - 0002317,31,36,306,In-Store,2019-02-11,3,0.075,1005.0,633.15
SO - 0002318,38,8,225,Distributor,2019-02-11,2,0.15,2793.9,1201.377
SO - 0002319,34,30,173,In-Store,2019-02-11,3,0.05,850.9,646.684
SO - 0002320,44,40,272,In-Store,2019-02-11,5,0.075,2278.0,1913.52
SO - 0002321,33,17,38,Wholesale,2019-02-11,7,0.15,1092.1,655.26
SO - 0002322,33,26,159,Wholesale,2019-02-11,4,0.05,6505.7,3578.135
SO - 0002323,13,7,134,Distributor,2019-02-12,5,0.05,1125.6,495.264
SO - 0002324,25,22,91,Distributor,2019-02-12,8,0.15,1165.8,559.584
SO - 0002325,47,9,97,In-Store,2019-02-12,5,0.05,978.2,674.958
SO - 0002326,31,4,54,Online,2019-02-12,8,0.075,3035.1,1578.252
SO - 0002327,7,31,322,In-Store,2019-02-12,4,0.075,214.4,167.232
SO - 0002328,44,40,365,Online,2019-02-12,3,0.075,1125.6,709.128
SO - 0002329,3,23,153,In-Store,2019-02-12,2,0.1,5567.7,3284.943
SO - 0002330,40,10,284,Wholesale,2019-02-12,7,0.075,167.5,70.35
SO - 0002331,18,30,6,In-Store,2019-02-12,1,0.2,1822.4,1111.664
SO - 0002332,6,9,284,Wholesale,2019-02-12,2,0.4,5983.1,2632.564
SO - 0002333,37,43,271,Online,2019-02-12,2,0.1,1802.3,1135.449
SO - 0002334,36,40,26,In-Store,2019-02-12,7,0.075,3939.6,2481.948
SO - 0002335,50,4,210,Online,2019-02-13,1,0.075,676.7,311.282
SO - 0002336,20,2,11,In-Store,2019-02-13,7,0.075,3457.2,1452.024
SO - 0002337,29,6,170,In-Store,2019-02-14,5,0.15,5681.6,4658.912
SO - 0002338,23,12,248,Distributor,2019-02-14,3,0.075,254.6,178.22
SO - 0002339,14,2,253,Wholesale,2019-02-14,6,0.05,3879.3,2831.889
SO - 0002340,16,37,47,In-Store,2019-02-14,1,0.05,3289.7,1776.438
SO - 0002341,38,10,19,In-Store,2019-02-14,7,0.05,227.8,104.788
SO - 0002342,13,5,182,In-Store,2019-02-14,3,0.075,3685.0,1731.95
SO - 0002343,3,19,260,In-Store,2019-02-14,6,0.05,3832.4,1724.58
SO - 0002344,31,18,319,In-Store,2019-02-14,3,0.1,221.1,181.302
SO - 0002345,9,37,247,In-Store,2019-02-14,8,0.05,1922.9,1172.969
SO - 0002346,13,34,129,Online,2019-02-14,1,0.05,984.9,453.054
SO - 0002347,27,41,87,Distributor,2019-02-15,3,0.05,1159.1,776.597
